store,address,lat,lng
분당서울대병원점점,"경기도 성남시 분당구 구미로173번길 82 (구미동,분당서울대학교병원) 1동 지하1층",37.3516694,127.1234065
묵동자이점,서울특별시 중랑구 동일로 932,37.6138821,127.0776975
인천효성점,인천광역시 계양구 봉오대로 613 104호(효성동),37.5307918,126.7171160
평촌어바인퍼스트점,경기도 안양시 동안구 경수대로 567 (호계동) 풍천빌딩 1층,37.3733211,126.9572354
용인흥덕점,"경기도 용인시 기흥구 흥덕중앙로 55 (영덕동,리써밋타워) 113호,114호",37.2766312,127.0730898
향남2지구점,경기도 화성시 향남읍 상신하길로298번길 7-29 (하길리),37.1143487,126.9126023
천안청당점,"충청남도 천안시 동남구 청당4로 60 (청당동,청당동한양수자인블루시티) (청당동300-5) 1층",36.7782250,127.1513596
김포향산점,경기도 김포시 고촌읍 상미1로 7 (힐스테이트리버시티2단지 근린생활시설(나)동 B11,37.6192956,126.7461280
대전을지대병원점,"대전광역시 서구 둔산서로 95 (둔산동,을지대학병원) 지하1층",36.3553098,127.3819888
부산괴정역점,부산광역광역시 사하구 낙동대로 225-1,,
일산백마점,"경기도 고양시 일산동구 일산로 208 (마두동,한일파킹타운) 101,102호",37.6549596,126.7901967
광주서방점,광주광역시 북구 동문대로 2 (풍향동) 1층,35.1649538,126.9198748
명륜2차아이파크점,부산광역시 동래구 시실로24번길 5 (명륜동) 1층,35.2164418,129.0864026
병점중심상가점,"경기도 화성시 효행로 1068 (병점동,리더스프라자) 104~106호",37.2147322,127.0438480
대구가톨릭대학교의료원점,"대구광역시 남구 두류공원로17길 33 (대명동,대구가톨릭의과대학병원) 지하 층",35.8436078,128.5679969
배명사거리점,서울특별시 송파구 백제고분로 275,37.5027812,127.0973444
대산하나로마트점,충청남도 서산시 대산읍 충의로 2001 (대산리) 대산하나로마트 1층,36.9424558,126.4287625
광명아울렛점,"경기도 광명시 하안로287번길 8 (하안동,뉴코아아울렛) 뉴코아아울렛 지하 1층",37.4612163,126.8798937
광주탄벌점,경기도 광주시 포돌이로 4 (탄벌동) 1층,37.4152174,127.2507295
전남광양마동점,전라남도 광양시 사동로 203 1층,34.9549150,127.6924796
안양호계현대점,"경기도 안양시 동안구 경수대로 454 (호계동,유환프라자) 103호",37.3637488,126.9604027
부산해운대마린점,"부산광역시 해운대구 마린시티3로 37 (우동,한일오르듀) 1층",35.1555081,129.1466326
서울역사점,"서울특별시 용산구 한강대로 405 (동자동,서울역(철도역)) 서울역사 2층",37.5548376,126.9717326
부산용당점,부산광역시 남구 유엔평화로 143 (용당동) .,35.1235958,129.0972166
경주금장점,경상북도 경주시 현곡면 용담로 174 (금장리) 109호,35.8675403,129.2036302
장안교점,서울특별시 동대문구 사가정로 229 (장안동) 1층,37.5789469,127.0705533
옥천양수점,"충청북도 옥천군 옥천읍 양수로 23-7 (양수리) 101,102호",36.3001369,127.5620615
창원유니시티점,"경상남도 창원시 의창구 중동로 60 (중동,창원중동유니시티4단지) 상가 113호",35.2547940,128.6290356
광주효천블랙데이점,광주광역시 남구 효우로 200 (행암동) 블랙데이 1층,35.1019593,126.8943347
부산명장점,부산광역시 동래구 반송로339번길 17 (명장동) 1층,35.2093249,129.1028213
부산부전역점,"부산광역시 부산진구 중앙대로 797 삼정 그린코아 더시티 1층, 103호",35.1631853,129.0629250
고촌캐슬파밀리에점,"경기도 김포시 고촌읍 태리로 236 김포캐슬앤파밀리엔시티 1단지 단지내 상가 109,110",37.5938575,126.7565797
성남하나로마트점,"경기도 성남시 분당구 성남대로43번길 11 (구미동,농수산물종합유통센터) 1층",37.3387642,127.1066681
창동역점,서울특별시 도봉구 노해로63길 84-10 (창동) 1층,37.6524152,127.0466679
창원대방점,"경상남도 창원시 성산구 창이대로881번길 9 (대방동,다성빌딩)",35.2072394,128.7079837
율하2지구점,"경남 김해시 장유동874-1 103호 장유동, 슈가빌딩",35.1677761,128.8276822
두암미라보점,광주광역시 북구 군왕로 157 (두암동) 1층,35.1753651,126.9330353
포항창포점,경상북도 포항시 북구 창흥로 26 (창포동),36.0627062,129.3680546
울산다운점,울산광역시 중구 운곡길 1 (다운동) 1층,35.5563648,129.2752521
이천터미널점,경기도 이천시 이섭대천로 1200 외 1필지 이천터미널내 1층 (중리동),37.2773891,127.4469874
고덕그라시움점,"서울특별시 강동구 고덕로 353 (고덕동,고덕그라시움아파트(상가1동)) 102~104호",37.5571351,127.1645103
창원대산점,경상남도 창원시 의창구 대산면 주남로 540-15 (제동리) 1층,35.3316211,128.7082678
대전롯데점,대전광역시 서구 계룡로 633-0 국일빌딩1층 (탄방동),36.3390543,127.3928633
에스포항병원점,"경상북도 포항시 남구 희망대로 352 (이동,에스포항병원) 지하 1층",36.0348843,129.3314538
청주율량점,충청북도 청주시 청원구 율봉로 178 (율량동) 1층,36.6686481,127.4886258
카페별내미리내점,경기도 남양주시 별내5로5번길 61 (별내동) 1층,37.6523085,127.1160567
서청주파크자이점,"충청북도 청주시 흥덕구 청향로9번길 40-6 (비하동,엄지어린이집) 충청북도 청주시 청향로 9번길",36.6360544,127.4216294
구로디지털직영점점,"서울특별시 구로구 디지털로32길 79 (구로동,조영빌딩) 1층",37.4835336,126.8997792
순천선평점,전남 순천시 서면 선평리 234-5 1층,34.9857561,127.5036352
부산하단역점,부산광역시 사하구 낙동남로 1391 (하단동),35.1066535,128.9639426
순천연향3지구점,전남 순천시 연향동 1686-3,34.9339541,127.5167644
마산합포중앙점,"경상남도 창원시 마산합포구 3·15대로 192 (중앙동2가,중앙동메디칼) 1층",35.1952153,128.5671521
대전관저더샵점,"대전광역시 서구 관저로14번길 40 (관저동,비젼9) 대전광역시 서구 관저로14번길 40 비젼",36.2965842,127.3266916
제천고암점,충청북도 제천시 용두천로46길 35 (고암동) 1층,37.1587167,128.2208803
목포대성점,전라남도 목포시 청호로 96 (산정동) 1층,34.8011423,126.3795888
다산진건점,"경기도 남양주시 다산중앙로123번길 22-30 (다산동) 다산헤리움그랑비스타 2차 121,122,1",37.6254944,127.1521046
대구남산점,"대구광역시 중구 남산로7길 7 (남산동,남산역화성파크드림) 남산역화성파크드림 제302동 1",35.8582854,128.5817024
춘천후평점,강원특별자치도 춘천시 후석로 312 (후평동) 1층,37.8789722,127.7508984
제주한림점,제주도 제주시 한림읍 명랑로4길 27 1층,33.4123935,126.2682362
창원북면점,경상남도 창원시 의창구 북면 감계로110번길 59 (감계리) 1층,35.3017900,128.5931852
천안쌍용역점,충청남도 천안시 서북구 충무로 143-7 (쌍용동),36.7932605,127.1226094
경북영천점,경상북도 영천시 충효로 48 (문외동) 1층 (문외동),35.9718454,128.9349703
현풍테크노점,대구광역시 달성군 현풍읍 테크노상업로 46 (중리) (중리 489),35.6925845,128.4547317
충북광혜원점,"충청북도 진천군 광혜원면 장기길 92 (광혜원리,경희우리한의원)",36.9892811,127.4444840
청주터미널점,충청북도 청주시 흥덕구 풍산로 6 (가경동) 청주시외버스터미널 내 ,36.6253280,127.4316927
울산호계엘리야병원점,울산광역시 북구 호계로 285 (호계동) 1층,35.6288626,129.3505372
용인데이파크점,"경기도 용인시 수지구 성복2로 51 (성복동,데이파크) 데이파크B동 103,104호",37.3134799,127.0787721
올림픽공원역점,"서울특별시 송파구 양재대로 1222 (방이동,올림픽프라자) 제1층 30,31,32,33",37.5157290,127.1310643
마산중리점,경상남도 창원시 마산회원구 내서읍 광려천동로 28,35.2536398,128.5207492
부산명지더샵점,"부산광역시 강서구 명지국제7로 37 명지동,더샵 명지퍼스트월드 2단지",35.0989136,128.9060117
광주금호운천점,"광주광역시 서구 운천로 129 (쌍촌동) 화진빌딩 101,102호",35.1440171,126.8570706
양주옥정역점,"경기도 양주시 옥정로 226 (옥정동) 제일타워 106, 107",37.8217516,127.0921278
경주용황점,경상북도 경주시 용황구획4길 25 (용강동),35.8829723,129.2260555
옥련시장점,"인천광역시 연수구 독배로 41 (옥련동,인영빌딩) 1층",37.4244291,126.6443699
창동대우점,서울특별시 도봉구 덕릉로63가길 60 (창동) .,37.6430048,127.0374794
경남함양점,"경상남도 함양군 함양읍 운림길 24 (운림리,큐마트) 큐마트",35.5220380,127.7243085
포항자이점,"경상북도 포항시 남구 상도남로 7 (대잠동,포항자이) 상가1동 1층 1101-1102호",36.0081969,129.3431083
카페석남점,인천광역시 서구 가정로 246 (석남동) 105호,37.5067151,126.6725367
전남광양칠성점,"전남 광양시 광양읍 서평로 43, 1층(광양읍) 1층",34.9782136,127.5771519
울산문수아이파크점,울산광역시 남구 동산로 48 (신정동) 1층,35.5357844,129.3007870
대전도안봉명점,"대전광역시 유성구 계룡로132번길 10 (봉명동,도안센트럴프라자) 1층",36.3522386,127.3445723
군산디오션점,전북특별자치도 군산시 궁포3로 14 (조촌동) 1층,35.9768951,126.7417482
순천법원점,전라남도 순천시 왕지5길 11 (왕지동),34.9722003,127.5236029
경주동국대점,경상북도 경주시 동대로 6 (성건동),35.8554702,129.2062352
창원팔용아티움점,경상남도 창원시 의창구 창원대로397번길 11 (팔용동) 102호,35.2358849,128.6414092
잠실새내점,"서울특별시 송파구 올림픽로12길 48 (잠실동,씨밀레) 1층",37.5074326,127.0834868
경주안강점,경상북도 경주시 안강읍 비화동길 1 (안강리),35.9918930,129.2254864
동탄메타폴리스점,경기 화성시 동탄중앙로 200 202호,37.2027924,127.0688912
강동홈플러스점,"서울특별시 강동구 양재대로 1571 (천호동,천호복합상업시설) 홈플러스 강동점 1층",37.5457146,127.1422553
의왕내손점,"경기도 의왕시 내손중앙로4 벨포레스퀘어 G104,G105호",37.3890791,126.9768623
제주이도이동점,제주특별자치도 제주시 중앙로 273 (이도이동) 1층 105호,33.4962689,126.5326731
천호역점,"서울특별시 강동구 천호대로 1027 (천호동,동원천호빌딩) 동원빌딩",37.5381742,127.1263458
홍성의료원점,충청남도 홍성군 홍성읍 조양로 229 (고암리) 1층,36.5999251,126.6750149
상월곡역점,"서울특별시 성북구 화랑로 186 (석관동,수정빌딩) 186-0",37.6074348,127.0510336
거창스카이점,"경상남도 거창군 거창읍 수남로 2233 (김천리,SKYCITY할인점) SKYCITY할인점내",35.6787058,127.9105779
대전도안상대점,대전광역시 유성구 상대동로 34 (상대동),36.3459899,127.3391908
광주문흥2호점,광주광역시 북구 서하로 389 (문흥동) 1층뚜레쥬르,35.1853706,126.9226842
염창역점,"서울특별시 양천구 공항대로 630 (목동,어바니엘) 1층",37.5465353,126.8747144
구미옥계점,경상북도 구미시 옥계북로 9 (옥계동) 890-4 1층,36.1387841,128.4185704
용인파머스마켓점,"경기도 용인시 처인구 금령로55번길 3 (김량장동,농협파머스) 용인농협 파머스마켓1층",37.2352646,127.2020880
여주대로데오점,경기도 여주시 세종로 278,37.2733644,127.6372412
김포구래점,"경기도 김포시 김포한강9로 80 (구래동) 101,102호",37.6441233,126.6260533
부산반송점,"부산광역시 해운대구 신반송로 193 (반송동,신정빌딩) 1층",35.2297839,129.1588736
김해중앙병원점,"경상남도 김해시 분성로 94-7 (외동,김해중앙병원) 2층",35.2308136,128.8574647
진부중앙점,강원특별자치도 평창군 진부면 경강로 3615-1,37.6374803,128.5596531
역삼역점,"서울특별시 강남구 테헤란로20길 9 (역삼동,동궁빌딩) 1층",37.4991952,127.0345593
인천동수역점,"인천광역시 부평구 경인로 883 (부평동,재현빌딩) 1층",37.4856788,126.7183600
문정법조단지점,"서울특별시 송파구 법원로11길 7 (문정동,문정현대지식산업센터1-2) 1층",37.4853545,127.1192266
여수죽림점,전라남도 여수시 소라면 죽림로 7 (죽림리) 1층,34.7615857,127.6395780
광주매곡점,광주광역시 북구 매곡로 85 (매곡동) 1층,35.1922648,126.8921426
산본역센트로점,"경기도 군포시 산본천로 56 (산본동,센트로601오피스텔) 114, 115호",37.3604095,126.9299949
광주선운점,광주광역시 광산구 선운중앙로 56 (선암동) 1층,35.1478422,126.7779922
이천송정점,경기도 이천시 증신로291번길 137 (송정동) 1층,37.2952566,127.4330591
구수동점,서울특별시 마포구 토정로 190 (구수동),37.5452510,126.9320471
상일동역점,서울 강동구 고덕로 390,37.5566264,127.1687802
대구매천점,대구광역시 북구 학정로 38 (태전동) 1층,35.9132387,128.5468820
포항쌍용점,경상북도 포항시 북구 중흥로 126 (죽도동) 1층,36.0158450,129.3528470
카페중곡점,서울특별시 광진구 능동로 373 (중곡동) 1층,37.5627358,127.0822860
동인천역점,"인천광역시 중구 자유공원로 3-12 (인현동,잇츠스킨,까까머리) 1층.2층",37.4748868,126.6306804
제주노형한라점,제주도 제주시 진군남4길 7-1,33.4760786,126.4808588
목포하당점,전라남도 목포시 원형로 44-2 (상동) 1층,34.7993967,126.4319106
카페수유역점,서울특별시 강북구 도봉로 322-1 (번동) 322-1,37.6366749,127.0247832
문래역점,"서울특별시 영등포구 문래로20길 14 (문래동3가,문래공원한신아파트) 한신상가 108호, 109",37.5175519,126.8930361
강릉포남동점,강원특별자치도 강릉시 하평길  46 (포남동),37.7700803,128.9136161
부산다대현대점,"부산광역시 사하구 다대로 473 (다대동,다대포현대아파트) 맘모스상가 1층",35.0611812,128.9783573
카페연신내점,"서울특별시 은평구 통일로 815 (대조동,성보빌딩) 1층",37.6164208,126.9233733
카페고양삼송점,경기도 고양시 덕양구 덕수천1로 64 (삼송동) 1층,37.6482454,126.8840290
여주터미널점,경기도 여주시 세종로 81 (홍문동) 1층,37.2906255,127.6352814
양산덕계두산점,경상남도 양산시 덕명로 57 (덕계동) 두산아파트 상가,35.3746856,129.1634598
예수병원점,전북특별자치도 전주시 완산구 서원로 365(중화산동1가)  서원로 365(중화산동1가),35.8143917,127.1332292
충남보령죽정점,충남 보령시 지장골길 79(죽정동) 1층,36.3591893,126.6023387
천안목천점,"충청남도 천안시 동남구 목천읍 충절로 869 (신계리) 104호, 105호",36.7721275,127.2075219
여수웅천점,전라남도 여수시 웅천중앙로 85 (웅천동) 1층,34.7481358,127.6762596
화순하나로마트점,전남 화순군 화순읍 쌍충로 74,35.0587937,126.9822225
대구금호점,대구광역시 북구 내곡로 71 (사수동) 사수동 793번지,35.9015540,128.5112836
영도미라주점,부산광역시 영도구 동삼로 89 (동삼동) 1층,35.0813817,129.0704996
헬리오시티점,"서울특별시 송파구 송파대로 345 (가락동) 1B동 1109호, 1110호, 1120호 (",37.4976183,127.1072604
전북도청점,"전북특별자치도 전주시 완산구 홍산남로 60 (효자동2가) 1층 103호, 104호",35.8155698,127.1083599
부산안락점,"부산광역시 동래구 안연로 75 (낙민동,스카이빌) 1층",35.1939162,129.0982974
부산문현금융단지점,부산광역시 남구 문현금융로 22 (문현동) 1층,35.1445979,129.0650759
카페역삼점,서울특별시 강남구 테헤란로8길 21 (역삼동) 강남화인빌딩 1층,37.4976095,127.0320213
진접반도점,"경기도 남양주시 진접읍 해밀예당3로 138 (금곡리,반도프라자) 109호",37.7215121,127.1949967
충북옥천점,"충청북도 옥천군 옥천읍 문장로 88-10 (장야리,소매점)",36.2975950,127.5756594
우장산역점,서울특별시 강서구 강서로 254 상가동 1층 116~117호,37.5484540,126.8367425
구미형곡중앙점,경북 구미시 형곡로 187 (형곡동),36.1068498,128.3365335
카페구월로데오점,"인천광역시 남동구 인하로 497-5 (구월동,푸른세상안과) 1층",37.4436053,126.7015922
가재울점,"서울특별시 서대문구 가재울미래로 2 (남가좌동,DMC파크뷰자이) 아파트상가 101",37.5728378,126.9176131
카페이태원역점,서울특별시 용산구 이태원로 199(이태원동),37.5348308,126.9962052
카페외대앞역점,서울특별시 동대문구 외대역동로 67 (휘경동) 1층,37.5944118,127.0643501
카페오금역점,"서울특별시 송파구 오금로 307 (오금동,르네상스빌) 1층",37.5034331,127.1266561
충남보령한내대로점,충청남도 보령시 작은오랏4길 15-22 (동대동) 충청남도 보령시 작은오랏4길 15-22 1,36.3473005,126.6058579
카페정읍수성점,전북특별자치도 정읍시 수성택지5길 24-8 (수성동) 1층,35.5810175,126.8554145
세종대평점,"세종특별자치시  한누리대로 2257 (대평동,판타지타워) 114,115호",36.4726172,127.2780049
미사강변점,"경기도 하남시 미사강변대로 70 (풍산동,해오름프라자) 104,105,106호",37.5561555,127.1874375
포천가산농협점,"경기도 포천시 가산면 선마로 233 (마산리,가산농협) 233",37.8474203,127.1875066
양산증산역점,경상남도 양산시 물금읍 야리3길 14 (가촌리),35.3121119,129.0100191
진해자은벚꽃점,경상남도 창원시 진해구 냉천로 164 (자은동) 1층,35.1557929,128.7143047
평택역사점,경기도 평택시 평택로 61 (평택동) 평택역,36.9925282,127.0858250
진해이동중앙점,"경상남도 창원시 진해구 진해대로 762 (석동,롯데마트) 543-5 진해미래쇼핑센터 1층",35.1582109,128.6987865
충주신연수점,"충청북도 충주시 연수동산로 2 (연수동,골드프라자) 1층",36.9827869,127.9422007
광주터미널점,광주광역시 서구 무진대로 932 광주유스퀘어 내 1층,35.1605461,126.8827227
양산평산점,"경상남도 양산시 평산로 39 (평산동,서해검도관) 1층",35.3815554,129.1507440
제주외도점,제주특별자치도 제주시 우정로 77 (외도일동) 1층,33.4858221,126.4310839
양평서종점,경기도 양평군 서종면 무내미길 46 (문호리) 1층,37.6033600,127.3525787
양산물금역점,"경상남도 양산시 물금읍 황산로 371 (물금리) 채움애비뉴 1층 107호,108호",35.3095663,128.9859290
한일병원점,"서울특별시 도봉구 우이천로 308 (쌍문동,한일병원) 1층",37.6461401,127.0291228
부평청천점,인천광역시 부평구 세월천로 51 (산곡동) 1층,37.5129284,126.7036368
구의1동점,"서울특별시 광진구 자양로18길 56 (구의동,거송빌딩) 1층",37.5379776,127.0866659
서울고속버스터미널점,"서울특별시 서초구 신반포로 194 (반포동,강남고속버스터미널) 경부선고속버스터미널 상가 1",37.5056800,127.0058468
미사역점,"경기도 하남시 미사강변동로 79 (망월동,미사역타워) 1층",37.5620421,127.1928471
전남고흥점,"전라남도 고흥군 고흥읍 터미널길 3 (남계리) 유진빌딩 102, 103호",34.6054348,127.2811394
부산사직점,"부산광역시 동래구 사직로 16 (사직동,사직역삼정그린코아더베스트2차) 209동,210동",35.1967295,129.0637771
삼성역점,"서울특별시 강남구 영동대로85길 17 (대치동,우정에쉐르) 1층",37.5068895,127.0622914
부산중앙대로점,부산 중구 중앙대로 145 내일투어 1층(대창동2가),35.1105561,129.0373570
천안불당신도시점,"충청남도 천안시 서북구 불당25로 192 (불당동) 1층 118,119호(불당동)",36.8182903,127.1089566
대전충남대병원점,"대전광역시 중구 문화로 282 (대사동,충남대학교병원)",36.3169080,127.4153630
잠실점,서울특별시 송파구 석촌호수로 142 (삼전동) 빈즈빌딩,37.5069644,127.0927695
광주첨단쌍암점,광주광역시 광산구 첨단중앙로 164(쌍암동),35.2199746,126.8422786
의정부신곡점,경기도 의정부시 동일로472번길 7 (신곡동) 1층,37.7304212,127.0595211
부산엄궁점,"부산광역시 사상구 엄궁로203번길 40 (엄궁동,송학빌딩) 1층",35.1288889,128.9718230
목포남악부영점,전라남도 무안군 삼향읍 남악5로72번길 4 (남악리),34.8118559,126.4715848
청주흥덕파크자이점,"충청북도 청주시 흥덕구 옥산면 오송가락로 1061, 101,102호",36.6761745,127.3891451
창원소답점,"경상남도 창원시 의창구 읍성로 77 (소답동) 102호, 103호",35.2651463,128.6264856
이화여대ECC점,"서울특별시 서대문구 이화여대길 52 (대현동,이화여자대학교) 이화여자대학교 ECC관B406",37.5617396,126.9472448
보성하나로마트점,전라남도 보성군 보성읍 현충로 92-42 (보성리),34.7672104,127.0819216
파주금촌역점,"경기도 파주시 새꽃로 203 (금촌동,백운빌딩) 1층",37.7657252,126.7749363
미가서창점,"인천광역시 남동구 서창남로 77 (서창동) 메인프라자 101호,102호",37.4258932,126.7482477
서울역KDB타워점,"서울특별시 용산구 한강대로 372 (동자동,센트레빌아스테리움서울) KDB 생명타워 지하 2",37.5513775,126.9736404
불광현대점,"서울특별시 은평구 불광로 60 (불광동,불광동라비앙프라자)",37.6122936,126.9321560
카페판교역점,경기도 성남시 분당구 분당내곡로 117 (백현동) 크래프톤타워 1층 106호,37.3942195,127.1122303
용마산역점,서울특별시 중랑구 면목로 245 (면목동),37.5749343,127.0850856
도청신도시점,경상북도 예천군 호명면 행복로 229 (경북도청신도시우방아이유쉘센트럴),36.5783659,128.4894466
홍성내포극동점,"충청남도 홍성군 홍북읍 신대로 33 (신경리,극동스타클래스센트럴) 상가동",36.6537959,126.6723698
세종소담점,"세종특별자치시  보람동로 14 (보람동,호려울마을8단지) 제상가5동 제1층 제503호",36.4789450,127.2969527
밀양미리벌점,경상남도 밀양시 미리벌중앙로5길 7 (삼문동) -,35.4835106,128.7479727
수원판타지움점,경기도 수원시 영통구 덕영대로 1566 (영통동) 판타지움몰 1층,37.2451296,127.0618145
마석라온점,"경기도 남양주시 화도읍 경춘보학1길 7 (녹촌리,남양주라온프라이빗4단지) 101호(라온프라이빗 4단",37.6510030,127.2969084
부개점,인천광역시 부평구 부개로 73 (부개동),37.5042602,126.7396742
경산하양점,"경상북도 경산시 하양읍 하양로 69 (금락리,크레용빌) 1층",35.9115293,128.8160732
면목점,서울특별시 중랑구 면목로 430 (면목동),37.5902738,127.0872886
동탄영천점,경기도 화성시 지산2길 4-12 1층,37.2060072,127.1120461
청주방서점,"충청북도 청주시 상당구 단재로 316 (방서동,청주센트럴자이) A동 111,112호",36.6002609,127.5011717
울산옥동본점점,울산광역시 남구 문수로335번길 5(목동),35.5356169,129.2902689
까치산점,서울특별시 강서구 강서로18길 33 (화곡동) 1층,37.5342568,126.8474577
청도휴게소(대구)점,경상북도 청도군 청도읍 하지길 59-50 (거연리) (주)케이알산업 청도(상)휴게소,35.5944462,128.7696649
청도휴게소(부산)점,경상북도 청도군 청도읍 하지길 59-49 (거연리) (주)케이알산업청도(하)휴게소,35.5953638,128.7668684
문래6가점,"서울특별시 영등포구 선유로13길 25 (문래동6가,에이스하이테크시티2) 1층",37.5189767,126.8862918
청주테크노폴리스점,"충청북도 청주시 흥덕구 송화로214번길 29 (송절동,테크노폴리스우미린) 우미린상가 101,102호(뚜",36.6681316,127.4589127
CJ ENM커머스부문점점,"서울특별시 서초구 과천대로 870-13 (방배동,(주)CJ오쇼핑)",37.4690705,126.9880020
연제이마트점,부산광역시 연제구 연수로 103 (연산동) 시청스마트더블유 아파트 1층,35.1754735,129.0821731
부산화명점,"부산광역시 북구 금곡대로 238 (화명동,롯데캐슬멤버스아파트) 롯데캐슬멤버스아파트 상가동",35.2294093,129.0128442
신림사거리점,서울특별시 관악구 남부순환로 1619-1 (신림동) 1층,37.4847143,126.9306817
부천옥길점,경기도 부천시 옥길로 56번길 24-22 옥길동,37.4621738,126.8188839
동탄나루마을점,"경기도 화성시 동탄솔빛로 51 (반송동,인창프라자) 107, 108",37.1936301,127.0730767
장유신문점,경상남도 김해시 장유로334번길 18 (신문동) -,35.1959824,128.8150184
아산터미널점,"충청남도 아산시 번영로 225 (모종동,아산시외버스터미널복합시설) 아산시외버스터미널內",36.7846407,127.0159009
광양중마사랑점,전라남도 광양시 오류2길 1 (중동) 103호,34.9360533,127.6960563
서귀포하나로마트점,제주특별자치도 서귀포시 516로 40 (토평동) 1층,33.2573688,126.5814290
삼성DSR점,"경기도 화성시 삼성전자로 1 (반월동,삼성전자(주)) 삼성DSR동 1층",37.2234547,127.0633657
여수학동점,전라남도 여수시 선소로 69 (학동) 1층,34.7589965,127.6672455
충남서천중앙점,"충청남도 서천군 서천읍 서천로 147 (사곡리,하영프라자) 하영프라자 1층",36.0812140,126.6867303
만촌무열로점,대구광역시 수성구 무열로 35 (만촌동) 만촌동 995-2,35.8620355,128.6477852
이츠마트석교점,대전광역시 중구 대종로224번길 28 (석교동),36.3097696,127.4433055
동해점,강원특별자치도 동해시 천곡로 49 (천곡동) 1층,37.5244186,129.1107133
아산테크노밸리점,"충청남도 아산시 둔포면 아산밸리중앙로 58-5 (석곡리,아산테크노벨리이지더원2단지아파트)",36.9229653,127.0559012
광주금남로점,광주광역시 동구 금남로 162-1 (금남로5가),35.1526779,126.9112117
역촌2동점,서울특별시 은평구 갈현로  81 (역촌동),37.6053183,126.9103195
대전버드내점,"대전광역시 중구 태평로 15 (태평동,버드내마을아파트) 주상가 108호",36.3179497,127.3887050
대전낭월점,대전광역시 동구 산내로 1317 (낭월동),36.2810621,127.4674689
창원무동점,경상남도 창원시 의창구 북면 무동로226번길 8 (무동리) -,35.3169521,128.5845517
대전노은월드코아점,"대전광역시 유성구 은구비로 36 (지족동,월드코아종합라이프상가) 1층",36.3756029,127.3189963
남산타운점,"서울특별시 중구 다산로 32 (신당동,남산타운) 상가5동120-3호",37.5500494,127.0097435
침산명성푸르지오점,"대구광역시 북구 침산로 153 (침산동,명성푸르지오) 269-10번지 명성푸르지오아파트",35.8893078,128.5900885
상계점,서울특별시 노원구 덕릉로 669,37.6573959,127.0746738
아산모종점,"충청남도 아산시 모종로22번길 7 (모종동,모종캐슬어울림1단지) 아파트 상가",36.7835381,127.0214404
천안불당프라디움점,"충청남도 천안시 서북구 공원로 176 프라디움 3차 단지내상가 5호,6호",36.7970961,127.0992362
매일산업송파1점,서울특별시 송파구 가락로 94 (석촌동),37.5007553,127.1067130
제천중앙점,충청북도 제천시 풍양로13길 14 (중앙로2가) 1층,37.1384922,128.2115526
당진기지시점,충청남도 당진시 송악읍 반촌로 98-1,36.9041296,126.6946043
동탄카림애비뉴점,"경기도 화성시 동탄대로시범길 134 (청계동,시범반도유보라아이비파크4.0) 지1층 0029호",37.1992157,127.1142338
독립문역점,서울시 종로구 통일로 250,37.5747345,126.9579560
카페복정역점,경기도 성남시 수정구 성남대로 1526(복정동),37.4660815,127.1267241
부산BIFC몰점,부산광역시 남구 문현금융로 40(문현동),35.1472602,129.0656311
연수우성2차점,인천광역시 원인재로 180,37.4117343,126.6846067
순천신대점,전남 순천시 향매로 77,34.9339769,127.5477995
구미확장점,경상북도 구미시 산동면 신당1로  24,36.1543678,128.4325311
향남성지점,경기도 화성시 향남읍 행정중앙2로 33,37.1300375,126.9191110
부산시민공원점,부산광역시 부산진구 새싹로 84(범전동),35.1645249,129.0540126
이마트오포신현점,경기도 광주시 문형산길 65,37.3636054,127.1638266
온수역북부점,서울시 구로구 부일로 15길 33,37.4943994,126.8329597
충주공판장점,충청북도 충주시 염밭로 118 118 충주공판장(교현동),,
용인죽전점,경기도 용인시 수지구 현암로 136,37.3315350,127.1244257
