store,address,lat,lng
청주봉명아이파크점,충청북도 청주시 흥덕구 덕암로114번길  37-0  (봉명동),36.6497698,127.4605380
원주연세대점,강원특별자치도 원주시 연세대길  1-0 연세대길 1,37.2808750,127.9010000
판교우림점,경기도 성남시 분당구 판교로255번길  20-0 9-22 (삼평동),37.4049470,127.1014254
청주성모병원점,충청북도 청주시 상당구 주성로  173-19  (주중동),,
마산합성터미널점,경상남도 창원시 마산회원구 3.15대로  745-0  (합성동),35.2386920,128.5824406
부산온병원점,부산광역시 부산진구 가야대로  721 (당감동),35.1578994,129.0499565
행신서정마을점,"경기도 고양시 덕양구 중앙로 438 (행신동,아름터프라자) 1층",37.6180013,126.8467303
선유도역점,"서울특별시 영등포구 양평로22길  4 (양평동4가, 양문빌딩)",37.5381289,126.8943686
거제아주덕산점,경상남도 거제시 아주로  100-11  (아주동),34.8664009,128.6834908
충북영동중앙점,충청북도 영동군 영동읍 중앙로 46,36.1754940,127.7783250
상일세종점,서울특별시 강동구 상일로10길  36 104호 (상일동),37.5508328,127.1741318
군산수송오투점,전북특별자치도 군산시 축동로 49 (수송동),35.9637509,126.7105235
청주분평주공점,충청북도 청주시 서원구 월평로 78 (분평동) 1층,36.6111834,127.4935472
부평산곡점,"인천광역시 부평구 부영로189번길  51 118호 (산곡동, 오남프라자)",37.5021433,126.7129333
서울여대점,"서울특별시 노원구 화랑로  621 서울여대 50주년기념관 1층 106호 (공릉동, 서울여",37.6280329,127.0904235
마산진동점,경상남도 창원시 마산합포구 진동면 삼진의거대로  644-1,35.1158501,128.4880489
도당북부점,경기도 부천시 삼작로  298 (도당동),37.5200354,126.7948706
청라센타시아점,인천광역시 서구 중봉대로612번길 16 청라센터시아 1층 (연희동),37.5338877,126.6513862
원주문막극동점,강원특별자치도 원주시 문막읍 건등로  67-1,37.3147548,127.8213650
안산한대역점,경기도 안산시 상록구 광덕1로  370 (이동),37.3076190,126.8509888
분당미금점,"경기도 성남시 분당구 정자일로 25,대덕프라자103호(금곡동)",37.3524000,127.1056726
대전한밭대점,대전광역시 유성구 학하중앙로  15 (덕명동),36.3487093,127.2982805
이천SK하이닉스점,경기도 이천시 부발읍 경충대로 2096-4,37.2520989,127.4903126
남양주오남신우점,경기도 남양주시 오남읍 진건오남로512번길  4 105 (동명프라자),,
수원원천점,경기도 수원시 영통구 매봉로  53 (매탄동),37.2727172,127.0532288
양산석산점,경상남도 양산시 동면 금오16길 6,35.3177087,129.0261828
영월하송점,강원특별자치도 영월군 영월읍 하송로 115,37.1790164,128.4595813
동두천송내점,"경기도 동두천시 중앙로  112 1 (지행동, 메인프라자)",37.8914739,127.0525009
보문역점,서울특별시 성북구 지봉로  184 1층 (보문동2가),37.5850170,127.0191841
용인상갈점,경기도 용인시 기흥구 금화로  87 102호 (상갈동),37.2658453,127.1082100
논산계룡대점,충청남도 계룡시 엄사면 엄사중앙로 95,36.2892126,127.2417073
원주봉화산점,강원특별자치도 원주시 백간공원길  22 (단계동),37.3498482,127.9264268
리버파크10단지점,서울특별시 강동구 고덕로97길 20 104호,37.5606354,127.1810908
울산남목현대점,울산광역시 동구 동해안로  50 (동부동),35.5420727,129.4287300
대림우성점,서울특별시 영등포구 대림로  153 (대림동),37.4944405,126.8998339
안양범계역직영점,경기도 안양시 동안구 평촌대로217번길  45,37.3899764,126.9535310
파주교하중앙점,경기도 파주시 책향기로 423  423,,
여수국동점,전라남도 여수시 신월로  677 (국동),34.7315631,127.7175766
마산교방점,경상남도 창원시 마산합포구 노산서18길  115 (교방동),35.2146897,128.5642519
옥동호반점,경상북도 안동시 옥서1길  63 (옥동),36.5609481,128.6942726
모현e편한세상점,"전북특별자치도 익산시 선화로10길  17-0  (모현동1가, e편한세상)",35.9466050,126.9460663
부산사상터미널점,부산광역시 사상구 사상로  204 (괘법동),35.1633780,128.9843642
경산진량보국점,경상북도 경산시 진량읍 다문로 58,35.8746548,128.8175549
율하신도시점,"경상남도 김해시 율하3로 56, 103호(율하동, 태경프라자)",35.1726499,128.8153969
양주자이점,"경기도 양주시 삼숭로38번길  80 2112호 (삼숭동, 양주프라자)",37.7961972,127.1058023
의정부녹양점,경기도 의정부시 녹양로  59 1층 (녹양동),37.7566688,127.0327898
구로구청점,"서울특별시 구로구 가마산로  286 104호 (구로동, SR친오애주상복합아파트)",37.4966207,126.8921743
부산진역점,부산광역시 동구 중앙대로 373,35.1288745,129.0484751
김제검산점,전북특별자치도 김제시 금성로  111 (검산동),35.8001264,126.9021138
진천성모병원점,충청북도 진천군 진천읍 중앙북로 33,36.8589822,127.4406526
직산하나로마트점,충청남도 천안시 서북구 직산읍 직산로  31 직산농협하나로마트,36.8801180,127.1537364
연산LG점,부산광역시 연제구 토곡로  29 (연산동),35.1819903,129.1044081
구미송정점,경상북도 구미시 백산로  61 (송정동),36.1215652,128.3406449
명지오션시티점,부산광역시 강서구 명지오션시티5로  12 (명지동),35.0832637,128.9041943
마두역점,경기도 고양시 일산동구 강석로  123 뉴삼창마트 A동 180 101 (마두동),37.6518505,126.7788438
대성디폴리스점,서울특별시 금천구 서부샛길  606 대성 디폴리스 110호 (가산동),37.4799926,126.8770398
여수여서점,전라남도 여수시 여서1로  75 (여서동),34.7536270,127.7055152
박촌역점,"인천광역시 계양구 장제로 1004 (박촌동,계양한양수자인) 1004",37.5547854,126.7463043
전주서신점,전북특별자치도 전주시 완산구 당산로  54 (서신동),35.8320043,127.1140543
한국복합물류점,경기도 군포시 번영로  82-0  (부곡동),37.3309474,126.9372338
온양역점,충청남도 아산시 온천대로  1504 (온천동),36.7810478,127.0046321
김해삼계점,경상남도 김해시 해반천로168번길  10 (삼계동),35.2630397,128.8683221
남양주청학점,경기도 남양주시 별내면 청학로68번길  13,37.7085592,127.1193730
샤로수길점,서울특별시 관악구 남부순환로230길  35 1층 (봉천동),37.4784921,126.9556598
안성금산점,경기도 안성시 대학로  B동 110호 111호 (금산동),,
오산역점,경기도 오산시 역광장로 55,37.1453601,127.0674414
의정부시청점,경기도 의정부시 범골로  109 (의정부동),37.7345373,127.0379415
명일역메가타운점,서울특별시 강동구 구천면로  424 (명일동),37.5503475,127.1455974
병점금강점,"경기도 화성시 병점2로  6 102동 103호 (병점동, 금강타운)",37.2050347,127.0377716
성수역점,서울특별시 성동구 성수이로  113-0  (성수동2가),37.5451530,127.0571368
원주상지대점,강원특별자치도 원주시 우산로  71 (우산동),37.3699702,127.9367354
괴안사거리점,경기 부천시 범안로 32,37.4789864,126.8069807
청주사천점,충북 청주시 청원구 율봉로 43,36.6641885,127.4753176
광주용봉점,광주광역시 북구 비엔날레로82번길  41 용봉아이파크제상가 108호 (용봉동),35.1799954,126.8912299
청량리미주점,서울특별시 동대문구 왕산로  225 (청량리동),37.5821340,127.0472283
원주중앙점,강원특별자치도 원주시 원일로  114 (중앙동),37.3499886,127.9487173
울진후포점,경상북도 울진군 후포면 후포삼율로 100,36.6788884,129.4419937
대화역점,경기도 고양시 일산서구 강성로  263 (대화동),37.6767582,126.7480541
부산덕천로터리점,부산광역시 북구 백양대로  1204 외 1필지 (덕천동),35.2099677,129.0059238
부산대남교차로점,부산광역시 수영구 수영로  381 (남천동),35.1410168,129.1063966
충북괴산점,충청북도 괴산군 괴산읍 읍내로11길 3,36.8091720,127.7942530
장유석봉점,경남 김해시 삼문동 30-8프리코아상가112호,35.2027274,128.8068758
청원내수점,충청북도 청원군 내수읍 청암로 54,36.7232975,127.5363914
가양프라자점,"서울특별시 강서구 허준로  198 102호 101 (가양동, 가양프라자)",37.5613029,126.8602635
대림3동점,서울특별시 영등포구 가마산로  352 (대림동),37.4999840,126.8981753
문경모전점,경상북도 문경시 당교로  261 (모전동),36.5867322,128.1914188
익산동산이마트점,전북특별자치도 익산시 서동로  31 제이파크상가 301동 103호 (인화동2가),35.9307250,126.9564598
부산동의의료원점,부산광역시 부산진구 양정로  62-0 부속동의의료원 (양정동),35.1698203,129.0765140
송천센트레빌점,"서울특별시 강북구 숭인로  39-0  (미아동, 송천센트레빌)",37.6127453,127.0255275
부평삼산점,인천광역시 부평구 체육관로  32 하이존 HI-ZONE 105호106호 (삼산동),37.5083100,126.7351678
신이문점,서울특별시 동대문구 이문로  206 (이문동),37.6048916,127.0622192
충주연수점,충청북도 충주시 번영대로  103 (연수동),36.9874428,127.9291769
화성남양점,"경기도 화성시 남양성지로  147 103호 (남양동, 아이리스프라자)",37.2097400,126.8190799
거제수월점,경상남도 거제시 수양로  451 (수월동),34.8923189,128.6412556
아리랑삼거리점,서울특별시 성북구 아리랑로  119 (정릉동),37.6025301,127.0133409
안산다농점,경기도 안산시 상록구 예술광장로  1 (월피동),37.3283714,126.8442343
상무치평점,"광주광역시 서구 상무중앙로  95 1층 107호 (치평동, 차스타워)",35.1554918,126.8477681
을지로3가역점,"서울특별시 중구 을지로 지하 131 309호 (을지로3가, 지하상가)",,
킨텍스2전시장점,"경기도 고양시 일산서구 한류월드로  408 (대화동, 킨텍스)",,
킨텍스1전시장점,"경기도 고양시 일산서구 한류월드로  408 (대화동, 킨텍스)",,
강남구청역점,"서울특별시 강남구 선릉로  664 1층 101 (삼성동, 건설빌딩)",37.5158956,127.0423350
시지고산점,"대구광역시 수성구 천을로  91 104동 501호 시301동 (시지동, 시지태왕아너스)",35.8452403,128.7011627
충북음성점,충청북도 음성군 음성읍 수정로 55,36.9350378,127.6925891
거제상동점,경상남도 거제시 상동1길  15-3 (상동동),34.8644221,128.6402033
성서이곡점,대구광역시 달서구 계대동문로 98 1층 (이곡동),35.8551770,128.5030982
부산서면직영점,부산광역시 부산진구 중앙대로692번길  43 (부전동),35.1546440,129.0615825
전북고창점,전북특별자치도 고창군 고창읍 중앙로 184,35.4350958,126.6957212
대전엑스포점,"대전광역시 유성구 엑스포로  488 1층 15-1호 (전민동, 엑스포코아)",36.4000141,127.4057196
대구동호점,대구광역시 동구 금강로  2 (동호동),35.8672755,128.7238584
음성공장점,충청북도 음성군 대소면 대소산단로  20 음성공장 (CJ푸드빌),36.9815987,127.4586553
인천용현점,인천광역시 남구 낙섬중로  36 (용현동),37.4513429,126.6374760
대방역점,서울특별시 동작구 알마타길 6 110호 (대방동),37.5105906,126.9251787
카페센티움점,"서울특별시 송파구 송파대로30길  16 111호 ,112호,113호 (가락동, 송파가락두산위브센",37.4945922,127.1191447
온수역남부점,서울특별시 구로구 경인로3길  58 (온수동),37.4920246,126.8246475
구로IT점,서울특별시 구로구 디지털로31길 19,37.4849727,126.8940970
순천조례명성점,전라남도 순천시 신월큰길  31 (조례동),34.9605695,127.5183970
가능역점,경기도 의정부시 평화로  633-1 (의정부동),37.7484035,127.0450603
칠성홈플러스점,대구광역시 북구 중앙대로  546-1 (칠성동2가),35.8816812,128.5966357
포천중앙점,경기도 포천시 중앙로  113 (신읍동),37.8967186,127.2024676
상주터미널점,경상북도 상주시 삼백로  82 (무양동)장원프라자 110호,36.4181969,128.1525231
전주효자1가점,전북특별자치도 전주시 완산구 용머리로  158 (효자동1가),35.8058712,127.1273865
진주초전푸르지오점,경상남도 진주시 초장로14번길  4-2 (초전동),35.2035573,128.1145934
청주흥덕점,충청북도 청주시 서원구 창신로 47,36.6349593,127.4645209
남한산성역점,경기도 성남시 중원구 산성대로  474 (금광동),37.4538604,127.1612535
순천터미널점,전라남도 순천시 이수로  21 (장천동),34.9480459,127.4900625
구미상모점,경상북도 구미시 상사서로  33-2 (상모동),36.0855088,128.3553207
대전복수목화점,"대전광역시 서구 복수서로 50 (복수동,삼익목화아파트) 1층",36.3084984,127.3740093
상암DMC점,"서울특별시 마포구 월드컵북로  396 1층 R119호 (상암동, 누리꿈스퀘어)",37.5793419,126.8898190
이천갈산점,경기도 이천시 안흥로  지하 53 외 1필지 1층 (갈산동),,
정읍상동점,전북특별자치도 정읍시 상동중앙로  49 (상동),35.5612137,126.8682267
청주강서점,충청북도 청주시 흥덕구 서현중로  35 (가경동),36.6217029,127.4290821
화곡시장점,서울특별시 강서구 화곡로  194-15 (화곡동),37.5426689,126.8436711
안양관악역점,경기도 안양시 만안구 경수대로1273번길  43 지상 1층 (석수동),37.4192142,126.9094741
등촌역점,서울특별시 강서구 등촌로  215 (등촌동),37.5489865,126.8632576
진주강남점,"경상남도 진주시 진주대로  895 ,5 (강남동)",35.1802908,128.0902266
포항구룡포점,경상북도 포항시 남구 구룡포읍 구룡포길  81-1,35.9910110,129.5548264
양양점,강원특별자치도 양양군 양양읍 남문3길  11-2,38.0751420,128.6241534
진주주약점,경상남도 진주시 진주대로816번길  3 102호 (주약동),35.1739207,128.0939817
만수3지구점,인천광역시 남동구 담방로  45,37.4435813,126.7385704
여의서로점,"서울특별시 영등포구 여의서로  43 201호 (여의도동, 한서리버파크)",37.5307262,126.9248515
공릉2동점,서울특별시 노원구 공릉로38길  14 1층 (공릉동),37.6231055,127.0802392
가양점,서울특별시 강서구 허준로  23 한강타운상가 112 (가양동),37.5715790,126.8452813
오산누읍점,"경기도 오산시 누읍로  20-0  (누읍동, 휴먼시아아파트)",37.1409362,127.0500908
남양주진건점,"경기도 남양주시 진건읍 진건오남로 83,1층6호7호",37.6581649,127.1780437
마산호계점,경남 창원시 마산회원구 내서읍 호계리 67-2,35.2662097,128.5236302
전남강진점,전라남도 강진군 강진읍 중앙로 102,34.6390248,126.7681672
중계브라운점,"서울특별시 노원구 동일로203가길  29 1층 185호 186호 (중계동, 브라운스톤중계)",37.6399301,127.0642714
포항학천점,경상북도 포항시 북구 흥해읍 도음로 903,36.0786924,129.3327151
동두천지행점,경기도 동두천시 지행로  106 (지행동),37.8923061,127.0590924
대전관평롯데점,대전광역시 유성구 관들1길  1 1층 (관평동),36.4255506,127.3875603
마포연남점,서울특별시 마포구 연남로  43 1층 (연남동),37.5632491,126.9208897
포항효자SK점,경상북도 포항시 남구 효성로  15 (효자동),36.0066747,129.3352973
부산장산역점,부산광역시 해운대구 해운대로  814 세종월드 121 120 (좌동),35.1695768,129.1776778
목4동점,"서울특별시 양천구 목동중앙로  67 상가 102호 (목동, 성원아파트)",37.5354785,126.8697034
천호시장점,"서울특별시 강동구 구천면로  250 1층 (천호동, 신성빌딩)",37.5425218,127.1314715
중계본동점,서울특별시 노원구 중계로  116-6 1층 (중계동),37.6459852,127.0824018
주문진점,강원특별자치도 강릉시 주문진읍 주문로 107,37.8934539,128.8271895
원주태장점,강원특별자치도 원주시 현충로58번길  42 (태장동),37.3618792,127.9590760
갈현시장점,서울특별시 은평구 통일로87길  18 (갈현동),37.6235315,126.9179243
경북봉화점,경상북도 봉화군 봉화읍 봉화로 1144,36.8907698,128.7350199
세명기독병원점,경상북도 포항시 남구 포스코대로 365,36.0168384,129.3631835
순천용당점,"전라남도 순천시 삼산로  90 101호 (용당동, 혜민빌딩)",34.9725407,127.4931403
순천연향점,"전라남도 순천시 연향3로  33 1층 (연향동, 그린빌딩)",34.9510031,127.5196900
청주용암현대점,충청북도 청주시 상당구 월평로184번길  8 (용암동),36.6098560,127.5042160
광주송정점,경기도 광주시 경안천로  114 (송정동),37.4161151,127.2721051
대전오류중앙점,대전광역시 중구 계룡로  858 (오류동),36.3242661,127.4098028
여수미평점,전라남도 여수시 대학로  15 1층 (미평동),34.7716001,127.7021171
대구안지랑점,대구광역시 남구 대명로  128 (대명동),35.8391470,128.5715809
인천만수시장점,"인천광역시 남동구 만수로19번길  3 1층 (만수동, 동성빌딩)",37.4589008,126.7308582
화곡옛길점,서울특별시 강서구 까치산로  80 1층 (화곡동),37.5456445,126.8476353
삼산미래타운점,인천광역시 부평구 부평북로  448-0 로얄프라자 (삼산동),37.5217204,126.7433662
광주금호종원점,"광주광역시 서구 화개1로79번길  3 105 (금호동, 신화빌딩)",,
시흥사거리점,서울특별시 금천구 시흥대로  229 (시흥동),37.4541266,126.9003849
충남합덕점,충청남도 당진시 합덕읍 중동길  43-1,36.8084700,126.7726416
강릉내곡점,강원특별자치도 강릉시 범일로  653 (내곡동),37.7448012,128.8838376
우이점,서울특별시 강북구 삼양로  621 (우이동),37.6582749,127.0135543
광주양벌리점,경기도 광주시 오포읍 양촌길  116-4,,
부천대성점,"경기도 부천시 원미구 부천로90번길 8 1층 (원미동, 아송빌딩)",37.4920261,126.7848137
청주복대어울림점,충청북도 청주시 흥덕구 대신로73번길  1 (복대동),36.6394542,127.4351897
광주태전점,경기도 광주시 고불로  57 (장지동),37.3929120,127.2316486
울진북면점,경상북도 울진군 북면 울진북로 2102,37.1036867,129.3746137
무악재점,서울특별시 서대문구 통일로  367-18 (홍제동),37.5827915,126.9492791
남양주오남양지점,경기도 남양주시 오남읍 진건오남로 782,37.6971942,127.2044955
충남광천점,충청남도 홍성군 광천읍 홍남로 670,36.5030160,126.6249778
역곡역남부점,"경기도 부천시 소사구 경인로  517 1층 (괴안동, 광장빌딩)",37.4848886,126.8124677
광주월계점,광주광역시 광산구 월계로  187 (월계동),35.2136586,126.8461579
청주금천장자점,충청북도 청주시 상당구 수영로  303-1 (용담동),36.6316120,127.5066446
진주상대점,경상남도 진주시 동진로  192 (상대동),35.1795399,128.1120534
대구칠곡점,"대구광역시 북구 학정로  421 105호 (동천동, 일도프라자)",35.9423723,128.5630982
대전한숲점,대전광역시 대덕구 계족로489번길  78 (중리동),36.3556840,127.4287032
김해어방점,경상남도 김해시 인제로  181 (어방동),35.2448157,128.9036893
강릉입암점,강원특별자치도 강릉시 성덕포남로  53 (입암동),37.7595952,128.9189549
인천원당점,"인천광역시 서구 고산후로95번길 인천광역시 서구 고산후로95번길 20,힘찬프라자(당하동)",37.5927843,126.6997180
신모라사거리점,부산광역시 사상구 백양대로  893 (모라동),35.1858648,128.9907076
부산동래역점,부산광역시 동래구 온천천로  149-1 (명륜동),35.2060244,129.0789609
대전대동오거리점,대전광역시 동구 동대전로  80-2 (대동),36.3297174,127.4434167
대전둔산법원점,"대전광역시 서구 둔산로137번길  44 소재 내 1층 103호 (둔산동, 서림빌딩)",36.3533109,127.3895344
산본롯데점,경기도 군포시 고산로539번길  11 롯데상가 101호 (산본동),37.3624322,126.9222105
청구성조점,대구광역시 수성구 국채보상로  846 청구성조타운상가 1층 (범어동),35.8666865,128.6231095
수원고색점,경기도 수원시 권선구 매송고색로  695 (고색동),37.2509809,126.9803776
종암노블레스점,"서울특별시 성북구 종암로  90 101 (종암동, 노블레스타워노인복지주택)",,
김해부원점,경상남도 김해시 가락로  22 (부원동),35.2284660,128.8825952
은평뉴타운점,"서울특별시 은평구 진관4로  37 801동 107호 (진관동, 은평뉴타운상림마을)",37.6452911,126.9248943
대송농산물시장점,울산광역시 동구 대학길  48 (화정동),35.4985854,129.4203911
이대역점,서울특별시 마포구 대흥로  194 (대흥동),37.5562335,126.9461350
부천중흥마을점,경기도 부천시 원미구 길주로  273,37.5039782,126.7728425
진영신도시점,경상남도 김해시 진영읍 장등로19번길  41 106 (유니온빌딩),,
천안성환점,충청남도 천안시 서북구 성환읍 성환12길 46,36.9170017,127.1330081
경남고성점,경상남도 고성군 고성읍 동외로  175 102 (양강빌딩),,
전남광양점,전라남도 광양시 광양읍 매천로  851 외 2필지,34.9749144,127.5884632
울산삼산본점점,"울산광역시 남구 월평로  258 상가 1층 5호 (삼산동, 우성아파트)",35.5468475,129.3327572
송내동신점,경기도 부천시 소사구 성주로  70 (송내동),37.4799724,126.7641505
광주양림점,광주광역시 남구 양림로  48 (양림동),35.1369430,126.9142709
개봉역북부점,"서울특별시 구로구 경인로40길  41 102 (개봉동, 대덕빌딩)",,
안동옥동점,경상북도 안동시 경북대로  417 (옥동),36.5658789,128.6991626
금호역점,서울특별시 성동구 장터길  25 (금호동3가),37.5484233,127.0187173
번동점,"서울특별시 강북구 오현로  194 1층 1호 (번동, 덕수빌딩)",37.6288428,127.0398909
통영죽림점,경상남도 통영시 광도면 죽림1로  41-14 106동상가 103호 (한선파라타운),34.8777929,128.4184888
삼천포용강점,경상남도 사천시 주공로  34 (벌리동),34.9413542,128.0868932
신설동역점,"서울특별시 종로구 종로  413 1층 (숭인동, 동보빌딩)",37.5759766,127.0227003
경북의성점,경상북도 의성군 의성읍 중앙길  78-1 1층,36.3512750,128.6968140
대전노은호반점,"대전광역시 유성구 지족로  355 1층 107호 (지족동, 월드프라자)",36.3870170,127.3161022
안양금정역점,경기도 군포시 군포로  747-1 (산본동),37.3719783,126.9427566
양구점,강원특별자치도 양구군 양구읍 중앙길 18,38.1066541,127.9891609
화천2호점,강원특별자치도 화천군 화천읍 중앙로 20,38.1042018,127.7061173
대전내동롯데점,"대전광역시 서구 신갈마로  46,롯데상가105,106호(내동)",36.3373691,127.3679560
부산대푸르지오점,"부산광역시 금정구 중앙대로  1617-12  (부곡동, 푸르지오)",35.2295618,129.0904449
신당역점,서울특별시 중구 퇴계로  404 (신당동),37.5651994,127.0165148
안산호수대림점,"경기도 안산시 단원구 광덕서로  44 1층 101호 (고잔동, 이노프라자)",37.3084431,126.8273389
원주문막점,강원특별자치도 원주시 문막읍 왕건로 52,37.3241752,127.8292793
구의역점,서울특별시 광진구 아차산로  370 (자양동),37.5364461,127.0840300
여수도원점,전라남도 여수시 무선로  6 (학동),34.7613603,127.6563770
용인보라점,경기도 용인시 기흥구 한보라1로  56 (보라동),37.2506081,127.1078455
안동병원점,경상북도 안동시 앙실로  11 안동병원 (수상동),36.5467408,128.7010976
광주신창점,광주광역시 광산구 신창로131번길  10 남양휴튼상가 101호 (신창동),35.1979899,126.8383342
철산역점,경기도 광명시 오리로  857 (철산동),37.4749016,126.8662685
개봉역점,서울특별시 구로구 남부순환로97길  3 (개봉동),37.4940221,126.8582496
제천청전점,충청북도 제천시 내재로  242 1층 (청전동),,
안양수촌마을점,경기도 안양시 동안구 관평로305번길  41 1층 (관양동),37.4037214,126.9547726
오산대림점,"경기도 오산시 경기대로  155 104 (원동, 신한프라자)",,
방화역점,서울특별시 강서구 금낭화로  136 에어뷰상가 1층 (방화동),37.5774317,126.8130280
군산나운점,전북특별자치도 군산시 수송로  48 (나운동),35.9665405,126.7012022
성대율전점,경기도 수원시 장안구 율전로  105 103호 (율전동),37.2985915,126.9688463
천안월봉점,"충청남도 천안시 서북구 월봉4로 88-11,월봉대우아파트상가102호(쌍용동)",36.7953877,127.1157064
순천금당점,전라남도 순천시 대석길  31 (연향동),34.9460207,127.5255097
길음뉴타운점,"서울특별시 성북구 길음로13길  22 두산아상가 21호 20 (길음동, 길음뉴타운7단지두산위브",37.6092194,127.0192671
마포구청역점,서울특별시 마포구 월드컵로  163 1층 (망원동),37.5621344,126.9043447
충남금산점,충청남도 금산군 금산읍 비범로  19 1층 (중부프라자),36.1045259,127.4910249
청주용암세원점,"충청북도 청주시 상당구 월평로253번길  67 1동 상가 1층 123호 (용암동, 세원한아름아파트)",36.6084386,127.5128369
마산월영점,"경상남도 창원시 마산합포구 해안대로 11,이화월드프라자103,104호(해운동)",35.1806315,128.5602339
제주도남점,제주특별자치도 제주시 도남로  54 (도남동),33.4955421,126.5270517
거제고현점,경상남도 거제시 거제중앙로  1845 (고현동),34.8831531,128.6254015
마산삼계점,경상남도 창원시 마산회원구 내서읍 삼계로 12,35.2322250,128.5034759
안양대림대점,"경기도 안양시 만안구 태평로134번길 19,센타프라자(안양동)",37.4010597,126.9250281
발산점,"서울특별시 강서구 강서로  360 107호 (내발산동, 솔레드림빌딩)",37.5576973,126.8384047
부천순천향점,"경기도 부천시 원미구 석천로  106 1층 (중동, 인성빌딩)",37.4967589,126.7617441
용인둔전점,경기도 용인시 처인구 포곡읍 포곡로118번길 2,37.2697098,127.2184254
강화점,인천광역시 강화군 강화읍 강화대로  412-1,37.7467822,126.4857731
신내점,서울특별시 중랑구 봉화산로56길  51 우남푸르미아상가 (신내동),37.6063865,127.0986341
안양인덕원점,경기도 안양시 동안구 흥안대로456번길  56 (평촌동),37.3936889,126.9786687
대전태평점,대전광역시 중구 평촌로  111 단지상가 105 104 (태평동),36.3239407,127.3998130
부산용호2호점,"부산광역시 남구 용호로 144 (용호동,정효경치과)",35.1195269,129.1118589
원주단구점,강원특별자치도 원주시 서원대로  402 (단구동),37.3304860,127.9493095
경남하동점,경상남도 하동군 하동읍 중앙로 20,35.0704209,127.7503597
창원반림점,경상남도 창원시 성산구 반송로  177 현대상가 101-1호 (반림동),35.2371939,128.6751170
월곡두산점,서울특별시 성북구 오패산로  46 두산위브상가 131호,37.6070692,127.0387215
진주호탄점,경상남도 진주시 가호로  41 (호탄동),35.1638694,128.1106712
경남남해점,경상남도 남해군 남해읍 화전로 68-1,34.8373232,127.8943841
포항이동점,경상북도 포항시 남구 대이로 115,36.0255396,129.3408575
창신점,서울특별시 종로구 지봉로  91-1 (창신동),37.5783310,127.0151701
수원권선점,경기도 수원시 권선구 권중로  99 (권선동),37.2498185,127.0305417
논산부영점,충청남도 논산시 시민로331번길  14 (강산동),36.1942097,127.0889291
경남옥포점,경상남도 거제시 옥포로  228 (옥포동),34.8952505,128.6909639
부천은하점,경기도 부천시 원미구 길주로  183 (중동),37.5052828,126.7629648
경남거창점,경상남도 거창군 거창읍 아림로 31,35.6859873,127.9104746
성남태평점,경기도 성남시 수정구 제일로 165-1 (태평동),37.4411577,127.1314377
삼천포벌리점,경상남도 사천시 벌리로  2 (벌리동),34.9385415,128.0799101
충북금왕점,충청북도 음성군 금왕읍 금석로 86,36.9929215,127.5972704
남가좌점,서울특별시 서대문구 가재울로 42 (남가좌동),37.5751331,126.9218546
